,customer_id,head_count,grand_total,recency,vendor_id,q_recency,q_monetary,q_frequency,cluster
28599,65WHPJ5,-0.8923709982766365,-0.7288031637935364,1.3773976155111096,78,4,1,1,1
28600,VB8YH61,-0.8923709982766365,-0.6925483799123943,1.3773976155111096,203,4,1,1,1
28601,D49Z3G0,0.17304281928893955,-0.15597757847149155,1.3773976155111096,243,4,3,2,1
28602,DKXHB2M,-0.8923709982766365,-0.6272897689263387,1.3773976155111096,104,4,1,1,1
28603,K5DL8RL,-0.8923709982766365,-0.8085636883320491,1.3773976155111096,193,4,1,1,1
28604,NQJNM4U,0.17304281928893955,-0.17773044880017672,1.3773976155111096,44,4,3,2,1
28605,G4CWJZH,-0.8923709982766365,-0.5910349850451966,1.3773976155111096,85,4,1,1,1
28606,NFH3438,-0.3596640894938485,-0.29374575721983137,1.3773976155111096,105,4,2,1,1
28607,TMM5MSG,-0.3596640894938485,-0.4750196766255418,1.3773976155111096,78,4,2,1,1
28608,V9Q5U9U,-0.8923709982766365,-0.5910349850451966,1.3773976155111096,83,4,1,1,1
28609,T624LYI,1.2384566368545156,-0.2139852326813188,1.3773976155111096,195,4,3,3,1
28610,S1P5AUN,-0.3596640894938485,-0.41701202241571456,1.3464914428609562,134,4,2,1,1
28611,E9AZV5V,0.7057497280717275,-0.31549862754851665,1.3464914428609562,20,4,2,3,1
28612,4FZJJ9B,-0.8923709982766365,2.019309454397034,1.3464914428609562,20,4,4,1,1
28613,1I5CCLF,-0.3596640894938485,-0.9100770831992469,1.3464914428609562,195,4,1,1,1
28614,0ISANP8,-0.3596640894938485,-0.7650579476746785,1.3464914428609562,193,4,1,1,1
28615,HG7RC2N,0.7057497280717275,-0.5112744605066839,1.3464914428609562,195,4,2,3,1
28616,TL7Z2DM,-0.3596640894938485,-0.35900436820588716,1.3464914428609562,20,4,2,1,1
28617,IZNQ8HQ,-0.8923709982766365,-0.583784028268968,1.3464914428609562,221,4,2,1,1
28618,6RZ3HR8,-0.3596640894938485,-0.19948331912886202,1.3464914428609562,231,4,3,1,1
28619,DW7ZZ12,-0.3596640894938485,-0.3952591520870292,1.3464914428609562,85,4,2,1,1
28620,6RZ3HR8,-0.3596640894938485,-0.9245789967517037,1.3464914428609562,231,4,1,1,1
28621,6ONSUWL,-0.8923709982766365,-0.7868108180033638,1.3464914428609562,195,4,1,1,1
28622,EL3WZ6Q,0.17304281928893955,0.8011487159906595,1.3464914428609562,76,4,4,2,1
28623,QWAD41T,-0.8923709982766365,-0.6055368985976534,1.3464914428609562,221,4,1,1,1
28624,XORDDOE,-0.8923709982766365,-0.6925483799123943,1.3464914428609562,225,4,1,1,1
28625,I3D9SK4,-0.3596640894938485,-0.5692821147165112,1.3464914428609562,195,4,2,1,1
28626,6IOOAQK,0.17304281928893955,-0.6127878553738817,1.3464914428609562,193,4,1,2,1
28627,P9E8OOB,-0.3596640894938485,-0.5330273308353691,1.3464914428609562,193,4,2,1,1
28628,J2LYLXT,0.7057497280717275,-0.337251497877202,1.3464914428609562,196,4,2,3,1
28629,YQ68S0I,-0.3596640894938485,-0.6055368985976534,1.3464914428609562,66,4,1,1,1
28630,R2RUEXA,-0.3596640894938485,-1.221868224577069,1.3464914428609562,195,4,1,1,1
28631,8LH1MWP,-0.3596640894938485,-0.35175341142965877,1.3464914428609562,180,4,2,1,1
28632,EJRO26S,-0.8923709982766365,0.5328633152702081,1.3464914428609562,83,4,4,1,1
28633,ANE8ZW9,-0.3596640894938485,7.399519382358519,1.3464914428609562,20,4,4,1,3
28634,FVZF4W4,0.17304281928893955,-0.7070502934648513,1.3464914428609562,195,4,1,2,1
28635,SVH8XNU,0.7057497280717275,0.29358174165467027,1.3464914428609562,180,4,4,3,1
28636,OVXWFT1,0.17304281928893955,-0.8303165586607343,1.3464914428609562,195,4,1,2,1
28637,GV5NFVA,0.17304281928893955,-0.6490426392550238,1.3464914428609562,195,4,1,2,1
28638,R2RUEXA,-0.3596640894938485,-0.8085636883320491,1.3464914428609562,195,4,1,1,1
28639,R7FE5YX,1.2384566368545156,-0.25749097333868926,1.3464914428609562,197,4,3,3,1
28640,2G3V3X5,-0.3596640894938485,-0.06896609715675046,1.3464914428609562,81,4,3,1,1
28641,R5VAHM9,-0.8923709982766365,-0.7505560341222217,1.3464914428609562,81,4,1,1,1
28642,BRZ7ZFO,-0.3596640894938485,-0.9245789967517037,1.3464914428609562,231,4,1,1,1
28643,EG9ANVC,1.2384566368545156,0.018045384157990625,1.3464914428609562,193,4,3,3,0
28644,JEIGYDE,2.3038704544200916,0.6126238398087208,1.3464914428609562,83,4,4,3,0
28645,V4P64LJ,0.7057497280717275,-0.25749097333868926,1.3464914428609562,193,4,3,3,1
28646,FMLGLZU,1.2384566368545156,-0.2357381030100041,1.3464914428609562,195,4,3,3,1
28647,HI4H481,2.83657736320288,-0.06171514038052207,1.3464914428609562,193,4,3,3,0
28648,5AND1E8,0.7057497280717275,0.2645779145497567,1.3464914428609562,188,4,4,3,1
28649,Q0VGM6J,0.17304281928893955,0.2790798281022135,1.3464914428609562,106,4,4,2,1
28650,F2KNG9H,-0.8923709982766365,-0.6925483799123943,1.3464914428609562,92,4,1,1,1
28651,EW10XWL,-0.8923709982766365,-0.37350628175834405,1.3464914428609562,23,4,2,1,1
28652,IV7WL24,-0.8923709982766365,-0.7143012502410796,1.3464914428609562,221,4,1,1,1
28653,0KLVQAX,0.17304281928893955,-0.4750196766255418,1.3464914428609562,195,4,2,2,1
28654,BGQ68O9,-0.3596640894938485,0.29358174165467027,1.3464914428609562,113,4,4,1,1
28655,JNZ9T0I,0.17304281928893955,0.018045384157990625,1.3464914428609562,197,4,3,2,1
28656,3VOXTV5,0.17304281928893955,0.6126238398087208,1.3464914428609562,23,4,4,2,1
28657,JHLR9GG,0.17304281928893955,0.21382121711615784,1.3464914428609562,134,4,3,2,1
28658,B4SXIJK,-0.8923709982766365,-0.5547802011640545,1.3464914428609562,250,4,2,1,1
28659,6MIH95A,0.17304281928893955,0.37334226619318295,1.3464914428609562,134,4,4,2,1
28660,HF8YJ5N,-0.8923709982766365,-0.6490426392550238,1.3464914428609562,33,4,1,1,1
28661,ALK6YIY,-0.3596640894938485,-0.37350628175834405,1.3464914428609562,149,4,2,1,1
28662,UMN8TGE,-0.8923709982766365,-0.6272897689263387,1.3464914428609562,149,4,1,1,1
28663,L2ZHIM3,-0.3596640894938485,-0.31549862754851665,1.3464914428609562,106,4,2,1,1
28664,GFEERE0,0.7057497280717275,1.4392329122987604,1.3464914428609562,113,4,4,3,0
28665,PVVPF8J,4.967404998334032,0.5546161855988934,1.3464914428609562,195,4,4,3,3
28666,DZSBN36,0.7057497280717275,-0.4532668062968566,1.3464914428609562,28,4,2,3,1
28667,4XMK65F,-0.3596640894938485,0.37334226619318295,1.3464914428609562,134,4,4,1,1
28668,1P5RQ9H,0.17304281928893955,-0.31549862754851665,1.3464914428609562,20,4,2,2,1
28669,FTVQR3A,1.7711635456373036,0.5546161855988934,1.3464914428609562,113,4,4,3,0
28670,HH9816T,0.17304281928893955,0.634376710137406,1.3464914428609562,113,4,4,2,1
28671,WIWG4C4,-0.8923709982766365,-0.29374575721983137,1.3464914428609562,149,4,2,1,1
28672,4VJXPMZ,-0.3596640894938485,-0.025460356499379982,1.3464914428609562,66,4,3,1,1
28673,4RU59T7,0.17304281928893955,0.5546161855988934,1.3464914428609562,201,4,4,2,1
28674,HH9816T,-0.3596640894938485,-0.5692821147165112,1.3464914428609562,106,4,2,1,1
28675,UCNVWYW,0.7057497280717275,0.7503920185570606,1.3464914428609562,113,4,4,3,0
28676,MY60FGP,0.7057497280717275,0.21382121711615784,1.3464914428609562,113,4,3,3,1
28677,MMC4H6L,-0.3596640894938485,0.03979825448667567,1.3464914428609562,113,4,3,1,1
28678,QXI8DGE,0.7057497280717275,-0.09796992426166415,1.3464914428609562,78,4,3,3,1
28679,2OTKVW9,-0.8923709982766365,-0.4895215901779987,1.3464914428609562,113,4,2,1,1
28680,J9XJPG4,-0.3596640894938485,-0.17047949202394833,1.3464914428609562,110,4,3,1,1
28681,N72S91F,0.17304281928893955,1.5770010910471004,1.3464914428609562,192,4,4,2,0
28682,8GV4BRX,-0.3596640894938485,-0.37350628175834405,1.3464914428609562,106,4,2,1,1
28683,BBZ26N2,2.3038704544200916,4.673159634496635,1.3464914428609562,134,4,4,3,3
28684,H2J8RFQ,0.7057497280717275,0.37334226619318295,1.3464914428609562,78,4,4,3,1
28685,8HU956O,0.17304281928893955,2.019309454397034,1.3464914428609562,192,4,4,2,0
28686,1RHDT2H,-0.3596640894938485,-0.547529244387826,1.3464914428609562,81,4,2,1,1
28687,UFIT0C2,0.17304281928893955,0.4748556610603807,1.3464914428609562,4,4,4,2,1
28688,WIWG4C4,-0.8923709982766365,-0.3952591520870292,1.3464914428609562,149,4,2,1,1
28689,S2EHG2K,-0.8923709982766365,-0.5330273308353691,1.3464914428609562,113,4,2,1,1
28690,CDNHU01,1.7711635456373036,1.0621831599348825,1.3464914428609562,113,4,4,3,0
28691,KXXRD9J,-0.3596640894938485,-0.4532668062968566,1.3464914428609562,157,4,2,1,1
28692,9Q4AL0I,-0.3596640894938485,-0.5330273308353691,1.3464914428609562,157,4,2,1,1
28693,N4UBGFD,0.17304281928893955,-0.15597757847149155,1.3464914428609562,195,4,3,2,1
28694,HZBTGZK,2.83657736320288,0.5111104449415228,1.3464914428609562,28,4,4,3,0
28695,7B7AO2C,-0.8923709982766365,-0.4750196766255418,1.3464914428609562,113,4,2,1,1
28696,CPVSU0P,-0.8923709982766365,-0.41701202241571456,1.3464914428609562,113,4,2,1,1
28697,TDARQJV,-0.8923709982766365,-0.6707955095837091,1.3464914428609562,193,4,1,1,1
28698,OSGLRZN,0.17304281928893955,0.018045384157990625,1.3464914428609562,104,4,3,2,1
28699,GCOU2OR,-0.8923709982766365,-0.6707955095837091,1.3464914428609562,78,4,1,1,1
28700,KOJFVUY,-0.3596640894938485,-0.43151393596817134,1.3464914428609562,78,4,2,1,1
28701,Q3IYJX0,0.17304281928893955,-0.25749097333868926,1.3464914428609562,78,4,3,2,1
28702,EKBR6ZN,0.17304281928893955,0.15581356290633044,1.3464914428609562,78,4,3,2,1
28703,V6C2YVG,-0.3596640894938485,-0.7868108180033638,1.3464914428609562,259,4,1,1,1
28704,681S6F5,-0.8923709982766365,-0.5112744605066839,1.3464914428609562,113,4,2,1,1
28705,9LMAI2F,-0.3596640894938485,0.19931930356370106,1.3464914428609562,113,4,3,1,1
28706,TGI25KJ,-0.3596640894938485,-0.5547802011640545,1.3464914428609562,259,4,2,1,1
28707,UVKHLLE,-0.8923709982766365,-0.6707955095837091,1.3464914428609562,78,4,1,1,1
28708,0EJIU3Y,-0.8923709982766365,-0.337251497877202,1.3464914428609562,113,4,2,1,1
28709,DK1XG6E,-0.3596640894938485,-0.17773044880017672,1.3464914428609562,149,4,3,1,1
28710,VXJJYH2,-0.3596640894938485,-0.4532668062968566,1.3464914428609562,4,4,2,1,1
28711,AF20MV6,1.2384566368545156,1.7945297943339529,1.3464914428609562,274,4,4,3,0
28712,X4IK98K,-0.3596640894938485,-0.337251497877202,1.3464914428609562,113,4,2,1,1
28713,MID3DFF,-0.8923709982766365,-0.7288031637935364,1.3464914428609562,78,4,1,1,1
28714,PCN86VI,0.17304281928893955,-0.37350628175834405,1.3464914428609562,78,4,2,2,1
28715,VJ8DCU9,-0.3596640894938485,-0.5692821147165112,1.3464914428609562,149,4,2,1,1
28716,SKIEK8R,0.17304281928893955,-0.25749097333868926,1.3464914428609562,78,4,3,2,1
28717,4FH86QL,-0.3596640894938485,0.7286391482283753,1.3464914428609562,192,4,4,1,1
28718,ZOS0P3N,0.17304281928893955,-0.039962270051836765,1.3464914428609562,104,4,3,2,1
28719,19ZDJTS,-0.8923709982766365,-0.5112744605066839,1.3464914428609562,113,4,2,1,1
28720,A3GK8WQ,0.17304281928893955,-0.09796992426166415,1.3464914428609562,78,4,3,2,1
28721,PITLHNL,0.17304281928893955,0.41684800685055357,1.3464914428609562,83,4,4,2,1
28722,VE588ND,1.2384566368545156,0.808399672766888,1.3464914428609562,113,4,4,3,0
28723,7IKGOPL,-0.8923709982766365,-0.6490426392550238,1.3464914428609562,274,4,1,1,1
28724,1AXPL2T,-0.8923709982766365,-0.5330273308353691,1.3464914428609562,113,4,2,1,1
28725,1R51IV4,-0.8923709982766365,-0.5112744605066839,1.3464914428609562,113,4,2,1,1
28726,JXATIFD,-0.3596640894938485,-0.5330273308353691,1.3464914428609562,44,4,2,1,1
28727,8OSXJI8,0.17304281928893955,1.2652099496692781,1.3464914428609562,192,4,4,2,0
28728,JAFK84Q,0.17304281928893955,-0.4750196766255418,1.3464914428609562,259,4,2,2,1
28729,IQEWPEI,0.17304281928893955,-0.2357381030100041,1.3464914428609562,83,4,3,2,1
28730,56H3PZ6,-0.3596640894938485,0.3225855687595841,1.3464914428609562,110,4,4,1,1
28731,C2Q96U9,-0.3596640894938485,-0.6925483799123943,1.3464914428609562,78,4,1,1,1
28732,YACDO1N,-0.3596640894938485,-0.4532668062968566,1.3464914428609562,106,4,2,1,1
28733,QNAVG2A,-0.3596640894938485,-0.5910349850451966,1.3464914428609562,78,4,1,1,1
28734,KKN6BA7,-0.3596640894938485,-0.2139852326813188,1.3464914428609562,104,4,3,1,1
28735,BWSPQGG,-0.3596640894938485,-0.8448184722131912,1.3464914428609562,196,4,1,1,1
28736,JBAG0YE,-0.3596640894938485,-0.11972279459034946,1.3464914428609562,78,4,3,1,1
28737,YR1SM1S,0.7057497280717275,1.1999513386832223,1.3464914428609562,113,4,4,3,0
28738,543AJ2U,0.7057497280717275,-0.17773044880017672,1.3464914428609562,78,4,3,3,1
28739,NWMPL3U,0.17304281928893955,-0.5547802011640545,1.3464914428609562,157,4,2,2,1
28740,FFPULHU,0.17304281928893955,0.15581356290633044,1.3464914428609562,176,4,3,2,1
28741,LM3ISIT,-0.3596640894938485,-0.039962270051836765,1.3464914428609562,83,4,3,1,1
28742,SYDMVYY,-0.8923709982766365,-0.5112744605066839,1.3464914428609562,176,4,2,1,1
28743,31B2KOD,0.17304281928893955,0.9244149811865428,1.3464914428609562,113,4,4,2,1
28744,IMAW7CR,-0.3596640894938485,0.03979825448667567,1.3464914428609562,113,4,3,1,1
28745,8WUBENU,0.7057497280717275,0.19931930356370106,1.3464914428609562,90,4,3,3,1
28746,MYUBG8E,0.17304281928893955,-0.337251497877202,1.3464914428609562,193,4,2,2,1
28747,BUIAFFT,0.17304281928893955,-0.2429890597862325,1.3464914428609562,274,4,3,2,1
28748,WNGEB35,-0.3596640894938485,-0.3952591520870292,1.3464914428609562,154,4,2,1,1
28749,ERU96H3,-0.8923709982766365,-0.5112744605066839,1.3464914428609562,203,4,2,1,1
28750,NKM7AV7,-0.3596640894938485,-0.4750196766255418,1.3464914428609562,157,4,2,1,1
28751,LG3MBXO,-0.3596640894938485,-0.2792438436673746,1.3464914428609562,113,4,3,1,1
28752,891G0JF,-0.3596640894938485,-0.5547802011640545,1.3464914428609562,259,4,2,1,1
28753,7I3GCAR,1.7711635456373036,0.9244149811865428,1.3464914428609562,83,4,4,3,0
28754,T3SROUE,-0.3596640894938485,-0.41701202241571456,1.3464914428609562,113,4,2,1,1
28755,1B9NIDJ,-0.8923709982766365,-0.17773044880017672,1.3464914428609562,104,4,3,1,1
28756,99HMHF7,-0.8923709982766365,0.12680973580141688,1.3464914428609562,192,4,3,1,1
28757,N7OJUB1,-0.3596640894938485,0.12680973580141688,1.3464914428609562,192,4,3,1,1
28758,JTS50Y5,0.17304281928893955,-0.8303165586607343,1.3464914428609562,193,4,1,2,1
28759,NN4Q2RC,-0.3596640894938485,-0.6490426392550238,1.3464914428609562,154,4,1,1,1
28760,GQOCVZZ,-0.3596640894938485,-0.7070502934648513,1.3464914428609562,78,4,1,1,1
28761,6QW86JK,-0.3596640894938485,-0.6127878553738817,1.3464914428609562,28,4,1,1,1
28762,575MHJT,0.17304281928893955,-0.4532668062968566,1.3464914428609562,157,4,2,2,1
28763,WPQE85F,-0.3596640894938485,0.07605303836781775,1.3464914428609562,274,4,3,1,1
28764,DTFVDGT,-0.8923709982766365,-0.337251497877202,1.3464914428609562,23,4,2,1,1
28765,ENHD263,-0.3596640894938485,-0.337251497877202,1.3464914428609562,113,4,2,1,1
28766,YPFHD5P,-0.8923709982766365,-0.6490426392550238,1.3464914428609562,221,4,1,1,1
28767,QZZX742,-0.3596640894938485,-0.3952591520870292,1.3464914428609562,83,4,2,1,1
28768,Z11IFV2,0.17304281928893955,-0.15597757847149155,1.3464914428609562,85,4,3,2,1
28769,HNS25BF,3.901991180768456,1.5987539613757853,1.3464914428609562,43,4,4,3,3
28770,5G3NJGH,-0.8923709982766365,-0.4750196766255418,1.3464914428609562,113,4,2,1,1
28771,D7YLSX6,0.17304281928893955,-0.337251497877202,1.3464914428609562,113,4,2,2,1
28772,P1IKIO4,1.2384566368545156,3.4695008096427173,1.3464914428609562,66,4,4,3,3
28773,HU0AB2Y,-0.3596640894938485,-0.25749097333868926,1.3464914428609562,78,4,3,1,1
28774,VNFCJZS,-0.3596640894938485,-0.2139852326813188,1.3464914428609562,274,4,3,1,1
28775,M11WLIJ,-0.3596640894938485,-0.8085636883320491,1.3464914428609562,196,4,1,1,1
28776,VGLNVU3,-0.8923709982766365,-0.583784028268968,1.3464914428609562,221,4,2,1,1
28777,FYABY0D,-0.8923709982766365,-0.8085636883320491,1.3464914428609562,176,4,1,1,1
28778,M11WLIJ,-0.3596640894938485,-0.8085636883320491,1.3464914428609562,196,4,1,1,1
28779,IKHPE9Z,-0.3596640894938485,-0.6127878553738817,1.3464914428609562,28,4,1,1,1
28780,M11WLIJ,-0.3596640894938485,-0.8085636883320491,1.3464914428609562,196,4,1,1,1
28781,HT27TY1,0.7057497280717275,0.4748556610603807,1.3464914428609562,106,4,4,3,0
28782,Y19RBYB,-0.3596640894938485,-0.4895215901779987,1.3464914428609562,113,4,2,1,1
28783,FEWSIHS,-0.8923709982766365,-0.5330273308353691,1.3464914428609562,85,4,2,1,1
28784,Z4ILA7G,-0.8923709982766365,-0.5112744605066839,1.3464914428609562,113,4,2,1,1
28785,OO821F2,0.17304281928893955,0.2573269577735282,1.3464914428609562,193,4,3,2,1
28786,2G49ROR,-0.3596640894938485,-0.5330273308353691,1.3464914428609562,85,4,2,1,1
28787,ZYQA3R4,-0.8923709982766365,-0.7868108180033638,1.3464914428609562,160,4,1,1,1
28788,3W0MR42,-0.8923709982766365,-0.6925483799123943,1.3464914428609562,83,4,1,1,1
28789,9FJ081J,-0.3596640894938485,-0.37350628175834405,1.3464914428609562,113,4,2,1,1
28790,XELEWE9,-0.3596640894938485,-0.5330273308353691,1.3464914428609562,85,4,2,1,1
28791,Q5RE4Q0,-0.8923709982766365,-0.7505560341222217,1.3464914428609562,78,4,1,1,1
28792,O6X8ZWY,1.7711635456373036,1.221704209011908,1.3464914428609562,243,4,4,3,0
28793,E4IEYWL,0.17304281928893955,-0.06171514038052207,1.3464914428609562,78,4,3,2,1
28794,55RF3U3,0.17304281928893955,-0.337251497877202,1.3464914428609562,78,4,2,2,1
28795,EDZJE92,-0.3596640894938485,-0.7505560341222217,1.3464914428609562,193,4,1,1,1
28796,GJ74V9A,-0.8923709982766365,-0.8448184722131912,1.3464914428609562,259,4,1,1,1
28797,B1A6KXL,-0.3596640894938485,-0.09796992426166415,1.3464914428609562,154,4,3,1,1
28798,PAN6F5Z,-0.8923709982766365,-0.8448184722131912,1.3464914428609562,203,4,1,1,1
28799,IAK7GJ2,1.2384566368545156,-0.29374575721983137,1.3464914428609562,197,4,2,3,1
28800,CJGS87Q,-0.8923709982766365,0.3370874823120409,1.3464914428609562,259,4,4,1,1
28801,4JFU82B,0.17304281928893955,0.09780590869650306,1.3464914428609562,85,4,3,2,1
28802,6J60XIY,-0.3596640894938485,-0.5330273308353691,1.3464914428609562,85,4,2,1,1
28803,FEQQBQ2,-0.3596640894938485,-0.5910349850451966,1.3464914428609562,43,4,1,1,1
28804,AYSU0MV,-0.8923709982766365,-0.37350628175834405,1.3464914428609562,85,4,2,1,1
28805,7OWVO1J,-0.3596640894938485,-0.6925483799123943,1.3464914428609562,193,4,1,1,1
28806,YIV3QFY,-0.3596640894938485,-0.7360541205697649,1.3464914428609562,113,4,1,1,1
28807,XHYGUPZ,-0.3596640894938485,-0.37350628175834405,1.3464914428609562,85,4,2,1,1
28808,XQF1EJS,-0.8923709982766365,-0.7505560341222217,1.3464914428609562,78,4,1,1,1
28809,BYPHOXJ,-0.3596640894938485,-0.17773044880017672,1.3464914428609562,105,4,3,1,1
28810,Q4W8G71,1.2384566368545156,0.2790798281022135,1.3464914428609562,78,4,4,3,0
28811,YUPDPVC,0.7057497280717275,0.21382121711615784,1.3464914428609562,115,4,3,3,1
28812,TAXY1ZC,-0.3596640894938485,-0.6127878553738817,1.3464914428609562,231,4,1,1,1
28813,E4DUHZ4,0.17304281928893955,1.2869628199979637,1.3464914428609562,192,4,4,2,0
28814,4NNDL5N,-0.8923709982766365,-0.6127878553738817,1.3464914428609562,85,4,1,1,1
28815,ZP6P8D3,-0.8923709982766365,-0.721552207017308,1.3464914428609562,250,4,1,1,1
28816,YQSIXM7,0.7057497280717275,-0.2357381030100041,1.3464914428609562,160,4,3,3,1
28817,U14U3MG,-0.8923709982766365,-0.7288031637935364,1.3464914428609562,161,4,1,1,1
28818,7H5UWQS,-0.3596640894938485,-0.337251497877202,1.3464914428609562,85,4,2,1,1
28819,NS1AGIC,-0.3596640894938485,-0.7650579476746785,1.3464914428609562,193,4,1,1,1
28820,1WM7MLN,0.17304281928893955,0.8664073269767154,1.3464914428609562,113,4,4,2,1
28821,WSVG6Y9,-0.8923709982766365,-0.286494800443603,1.3464914428609562,192,4,3,1,1
28822,3VOXTV5,-0.8923709982766365,0.25007600099729993,1.3464914428609562,192,4,3,1,1
28823,S6INCAR,-0.8923709982766365,-0.6925483799123943,1.3464914428609562,83,4,1,1,1
28824,253U9VR,0.17304281928893955,0.010794427381762105,1.3464914428609562,33,4,3,2,1
28825,AOKXWF5,-0.3596640894938485,-0.4750196766255418,1.3464914428609562,113,4,2,1,1
28826,X8BK4DW,0.17304281928893955,-0.35175341142965877,1.3464914428609562,78,4,2,2,1
28827,7SQO1GW,0.17304281928893955,0.6706314940185482,1.3464914428609562,83,4,4,2,1
28828,5UU076D,-0.8923709982766365,-0.5547802011640545,1.3464914428609562,83,4,2,1,1
28829,M67OY3G,-0.3596640894938485,-0.3952591520870292,1.3464914428609562,78,4,2,1,1
28830,7LJ6OH6,0.17304281928893955,-0.460517763073085,1.3464914428609562,66,4,2,2,1
28831,5VHHEMF,-0.8923709982766365,-0.7505560341222217,1.3464914428609562,78,4,1,1,1
28832,5PUXDY3,-0.8923709982766365,-0.5330273308353691,1.3464914428609562,113,4,2,1,1
28833,922CWP2,0.17304281928893955,-0.25749097333868926,1.3464914428609562,78,4,3,2,1
28834,P4HOEHG,-0.3596640894938485,-0.4750196766255418,1.3464914428609562,78,4,2,1,1
28835,RXJJ5T2,0.17304281928893955,-0.5692821147165112,1.3464914428609562,231,4,2,2,1
28836,A96MCC0,-0.8923709982766365,-0.8085636883320491,1.3464914428609562,85,4,1,1,1
28837,ETQS9BS,-0.3596640894938485,1.1419436844733952,1.3464914428609562,192,4,4,1,1
28838,NG93FZN,-0.3596640894938485,-0.37350628175834405,1.3464914428609562,78,4,2,1,1
28839,B6Y7ZKT,-0.8923709982766365,-0.7868108180033638,1.3464914428609562,75,4,1,1,1
28840,UNR40DZ,0.17304281928893955,0.21382121711615784,1.3464914428609562,115,4,3,2,1
28841,BJKMJ9N,-0.3596640894938485,0.4386008771792386,1.3464914428609562,192,4,4,1,1
28842,OC4UC32,1.2384566368545156,0.634376710137406,1.3464914428609562,78,4,4,3,0
28843,PHYDC5K,-0.3596640894938485,-0.09796992426166415,1.3464914428609562,161,4,3,1,1
28844,5P8RJLP,0.17304281928893955,-0.01820939972315146,1.3464914428609562,78,4,3,2,1
28845,AY27M81,-0.8923709982766365,-0.7288031637935364,1.3464914428609562,83,4,1,1,1
28846,DWNEE7H,0.17304281928893955,0.17756643323501575,1.3464914428609562,83,4,3,2,1
28847,AAFHAFD,0.7057497280717275,0.3370874823120409,1.3464914428609562,83,4,4,3,1
28848,XDNKH3J,0.17304281928893955,-0.07621705393297885,1.3464914428609562,78,4,3,2,1
28849,N76I0M4,0.7057497280717275,0.29358174165467027,1.3464914428609562,78,4,4,3,1
28850,7D2SH2J,2.3038704544200916,1.5189934368372726,1.3464914428609562,78,4,4,3,0
28851,XW90EAP,-0.3596640894938485,-0.29374575721983137,1.3464914428609562,159,4,2,1,1
28852,NX4LU4L,-0.3596640894938485,0.07605303836781775,1.3464914428609562,66,4,3,1,1
28853,YA765JO,-0.8923709982766365,-0.7288031637935364,1.3464914428609562,259,4,1,1,1
28854,IE5GLHA,-0.3596640894938485,-0.6925483799123943,1.3464914428609562,78,4,1,1,1
28855,FNXTT1D,4.967404998334032,2.2658419847888,1.3464914428609562,78,4,4,3,3
28856,9XUX78I,0.7057497280717275,-0.07621705393297885,1.3464914428609562,197,4,3,3,1
28857,72K2FSG,1.2384566368545156,2.2078343305789723,1.3464914428609562,23,4,4,3,0
28858,9KMLSBL,0.17304281928893955,-0.01820939972315146,1.3464914428609562,104,4,3,2,1
28859,CNAV9HI,-0.3596640894938485,-0.13422470814280624,1.3464914428609562,83,4,3,1,1
28860,3UX4BYC,-0.8923709982766365,-0.6272897689263387,1.3464914428609562,106,4,1,1,1
28861,DT6ZSO6,0.17304281928893955,-0.11972279459034946,1.3464914428609562,85,4,3,2,1
28862,6IP4MC6,-0.3596640894938485,1.5770010910471004,1.3464914428609562,192,4,4,1,0
28863,66AX8WA,-0.3596640894938485,-0.43151393596817134,1.3464914428609562,78,4,2,1,1
28864,P2I01V0,-0.8923709982766365,-0.4532668062968566,1.3464914428609562,113,4,2,1,1
28865,4CCRLJV,0.17304281928893955,1.4174800419700748,1.3464914428609562,265,4,4,2,0
28866,6LCVWUP,0.7057497280717275,-0.5910349850451966,1.3464914428609562,195,4,1,3,1
28867,6GX1Q7H,0.7057497280717275,1.7075183130192115,1.3464914428609562,92,4,4,3,0
28868,6LCVWUP,-0.3596640894938485,-0.4750196766255418,1.3464914428609562,78,4,2,1,1
28869,W6G7NG0,2.3038704544200916,2.461617817746967,1.3464914428609562,176,4,4,3,3
28870,G3DYG9V,-0.3596640894938485,-0.09071896748543576,1.3464914428609562,221,4,3,1,1
28871,5WTM0J7,-0.8923709982766365,-0.7650579476746785,1.3464914428609562,78,4,1,1,1
28872,LA8J6P4,-0.8923709982766365,-0.8303165586607343,1.3464914428609562,161,4,1,1,1
28873,ANBHYBJ,1.2384566368545156,0.7141372346759185,1.3464914428609562,33,4,4,3,0
28874,TYVYV27,0.7057497280717275,0.2790798281022135,1.3464914428609562,83,4,4,3,1
28875,UGDBHKN,0.7057497280717275,-0.15597757847149155,1.3464914428609562,259,4,3,3,1
28876,SHFDTXJ,0.17304281928893955,-0.29374575721983137,1.3464914428609562,83,4,2,2,1
28877,HA0CDGI,0.7057497280717275,-0.6127878553738817,1.3464914428609562,196,4,1,3,1
28878,E70CGHI,-0.3596640894938485,-0.6925483799123943,1.3464914428609562,145,4,1,1,1
28879,6UKK89C,0.17304281928893955,-0.5910349850451966,1.3464914428609562,78,4,1,2,1
28880,AWRQ7JS,0.7057497280717275,0.07605303836781775,1.3464914428609562,161,4,3,3,1
28881,7RKPEEZ,1.2384566368545156,0.48935757461283774,1.3464914428609562,78,4,4,3,0
28882,KR2INRW,-0.8923709982766365,-0.4822706334017703,1.3464914428609562,221,4,2,1,1
